ano,estado,municipio,partido,prefeito,votacao
2012,BA,BARRA DO ROCHA,PSC,VERA LUCIA FRANCO RAMOS COSTA,0.50587
2012,BA,BARREIRAS,PP,ANTONIO HENRIQUE DE SOUZA MOREIRA,0.33332
2012,BA,BARRO ALTO,PSD,PAULO MIRANDA DE SOUSA,0.54331
2012,BA,BARRO PRETO,PT,JAQUELINE REIS DA MOTTA,0.90471
2012,BA,BARROCAS,PR,JOSE ALMIR ARAUJO QUEIROZ,0.61153
2012,BA,BELMONTE,PP,ALICE MARIA MAGNAVITA ELIAS DE BRITTO,0.42171
2012,BA,BELO CAMPO,PSD,CEZAR FERREIRA DOS SANTOS SILVA,0.41084
2012,BA,BIRITINGA,PDT,GILM?RIO SOUZA DE OLIVEIRA,0.63171
2012,BA,BOA NOVA,PMDB,AETE S? MEIRA,0.59204
2012,BA,BOA VISTA DO TUPIM,PT,JOAO DURVAL PASSOS TRABUCO,0.52877
2012,BA,BOM JESUS DA LAPA,PV,EURES RIBEIRO PEREIRA,0.58242
2012,BA,BOM JESUS DA SERRA,PSD,WELTON SILVA ANDRADE,0.606
2012,BA,BONINAL,PP,VITOR SOUZA OLIVEIRA PAIVA,0.55966
2012,BA,BONITO,PSD,EDIVAM JOSE CEDRO DE SOUZA,0.52176
2012,BA,BOQUIRA,PMDB,MARCO T?LIO VILASB?AS,0.43962
2012,BA,BOTUPOR?,PMDB,HEDILIO BRANDAO MARQUES,0.50679
2012,BA,BREJ?ES,PT,ALAN ANDRADE SANTOS,0.61399
2012,BA,BREJOL?NDIA,PR,GILMAR RIBEIRO DA SILVA,0.50167
2012,BA,BROTAS DE MACA?BAS,PP,CRISTINA SODRê LIMA,0.50667
2012,BA,BRUMADO,PSL,AGUIBERTO LIMA DIAS,0.53875
2012,BA,BUERAREMA,PDT,JOSê AGNALDO BARRETO DOS ANJOS,0.38392
2012,BA,BURITIRAMA,PP,ARIVAL MARQUES VIANA,0.56023
2012,BA,CAATIBA,PT do B,JOAQUIM MENDES DE SOUSA JUNIOR,1
2012,BA,CABACEIRAS DO PARAGUAÄU,PRP,PAULO ANDRê BRAZ SILVA,0.53274
2012,BA,CACHOEIRA,PP,CARLOS MENEZES PEREIRA,0.55699
2012,BA,CACULê,DEM,JOSE ROBERTO NEVES,0.60051
2012,BA,CAEM,PSB,ARNALDO DE OLIVEIRA FILHO,0.52335
2012,BA,CAETANOS,PSDB,JOSê ROBERTO DA SILVA,0.48846
2012,BA,CAETITê,PSB,JOSê BARREIRA DE ALENCAR FILHO,0.53799
2012,BA,CAFARNAUM,PSDB,EUILSON JOAQUIM DA SILVA,0.53874
2012,BA,CAIRU,PMDB,FERNANDO ANTONIO DOS SANTOS BRITO,0.60108
2012,BA,CALDEIR?O GRANDE,PT,JO?O GAMA NETO,0.58306
2012,BA,CAMAC?,PP,MARIA ?NGELA DA SILVA CARDOSO CASTRO,0.42391
2012,BA,CAMAÄARI,PT,ADEMAR DELGADO DAS CHAGAS,0.49425
2012,BA,CAMAMU,PP,EMILIANA ASSUNCAO SANTOS,0.86805
2012,BA,CAMPO ALEGRE DE LOURDES,PSD,DELANEIDE BORGES DIAS,0.50408
2012,BA,CAMPO FORMOSO,PSD,ADOLFO EMANUEL MONTEIRO DE MENEZES,0.52305
2012,BA,CAN?POLIS,PDT,RUBI? QUEIROZ DE OLIVEIRA,0.46644
2012,BA,CANARANA,PT,REINAN OLIVEIRA SANTOS,0.58945
2012,BA,CANAVIEIRAS,PMDB,ANTONIO ALMIR SANTANA MELO,0.4974
2012,BA,CANDEAL,PMDB,FERNANDO NERE,0.49372
2012,BA,CANDEIAS,PMDB,FRANCISCO SILVA CONCEIÄ?O,0.40504
2012,BA,CANDIBA,PSD,REGINALDO MARTINS PRADO,0.51996
2012,BA,C?NDIDO SALES,PSB,HELIO FORTUNATO PEREIRA,0.589
2012,BA,CANSANÄ?O,PSD,RANULFO DA SILVA GOMES,0.54755
2012,BA,CANUDOS,PSD,GEN?RIO RABELO DE ALC?NTARA NETO,0.59002
2012,BA,CAPELA DO ALTO ALEGRE,PTB,JOSENEY DA SILVA SANTOS,0.52223
2012,BA,CAPIM GROSSO,PSDB,JOSE SIVALDO RIOS DE CARVALHO,0.58972
2012,BA,CARA?BAS,PDT,LUIZ CARLOS SOUZA PATEZ,0.59255
2012,BA,CARAVELAS,PDT,JADSON SILVA RUAS,0.60885
2012,BA,CARDEAL DA SILVA,PSB,MARIA QUITêRIA MENDES DE JESUS,0.53698
2012,BA,CARINHANHA,PT,PAULO ELISIO COTRIM,0.48278
2012,BA,CASA NOVA,PMDB,WILSON FREIRE MOREIRA,0.63209
2012,BA,CASTRO ALVES,PSD,CLOVES ROCHA OLIVEIRA,0.52037
2012,BA,CATOL?NDIA,PT,GILVAN PIMENTEL ATAIDE,0.55544
2012,BA,CATU,PT,GERANILSON DANTAS REQUIAO,0.55365
2012,BA,CATURAMA,PTB,HUGO GUEDES MENDONÄA,0.56514
2012,BA,CENTRAL,PT,UILSON MONTEIRO DA SILVA,0.54699
2012,BA,CHORROCH?,PP,RITA DE CASSIA CAMPOS SOUZA,0.57003
2012,BA,C?CERO DANTAS,PR,HELANIO CALAZANS OLIVEIRA,0.5197
2012,BA,CIP?,PSD,ROMILDO FERREIRA SANTOS,0.53409
2012,BA,COARACI,PT,JOSEFINA MARIA CASTRO DOS SANTOS,0.45698
2012,BA,COCOS,PP,ALEXNALDO CORREIA MOREIRA,0.51936
2012,BA,CONCEIÄ?O DA FEIRA,PSC,RAIMUNDO DA CRUZ BASTOS,0.57367
2012,BA,CONCEIÄ?O DO ALMEIDA,PT,ANTONIO ARMANDO DA SILVA NEVES,0.50062
2012,BA,CONCEIÄ?O DO COITê,PT,FRANCISCO DE ASSIS ALVES DOS SANTOS,0.53894
2012,BA,CONCEIÄ?O DO JACU?PE,PRB,NORMELIA MARIA ROCHA CORREIA,0.5231
2012,BA,CONDE,PTN,MARLY LEAL DE OLIVEIRA,0.53683
2012,BA,CONDE?BA,PT,JOSE AUGUSTO RIBEIRO,0.6239
2012,BA,CONTENDAS DO SINCOR?,PR,UELITON VALDIR PALMEIRA SOUZA,0.48742
2012,BA,CORAÄ?O DE MARIA,PT,EDIMARIO PAIM DE CERQUEIRA,0.72343
2012,BA,CORDEIROS,PSD,EDVAR RIBEIRO DA SILVA,0.51913
2012,BA,CORIBE,PR,MANUEL AZEVEDO ROCHA,0.49706
2012,BA,CORONEL JO?O S?,PSD,JOSE ROMUALDO SOUZA COSTA,0.50508
2012,BA,CORRENTINA,PSDB,EZEQUIEL PEREIRA BARBOSA,0.47338
2012,BA,COTEGIPE,PSD,JOSê MARCELO SILVEIRA MARIANI,0.58753
2012,BA,CRAVOL?NDIA,PT,NAELSON DE SOUZA LEMOS,0.5479
2012,BA,CRIS?POLIS,PSC,EDINAL ALVES DA COSTA,0.52038
2012,BA,CRIST?POLIS,PP,ANTONIO PEREIRA DA SILVA FILHO,0.53524
2012,BA,CRUZ DAS ALMAS,PMDB,RAIMUNDO JEAN CAVALCANTE SILVA,0.49531
2012,BA,CURAÄ?,PPS,CARLOS LUIZ BRAND?O LEITE,0.42368
2012,BA,D?RIO MEIRA,PDT,JOAO CAETANO SAMPAIO SANTANA,0.64702
2012,BA,DIAS D'?VILA,PT,JUSSARA MARCIA DO NASCIMENTO,0.7103
2012,BA,DOM BAS?LIO,PSD,MARILTON TANAJURA MATIAS,0.5353
2012,BA,DOM MACEDO COSTA,PSD,JOSE DOS SANTOS FROES,0.55238
2012,BA,EL?SIO MEDRADO,PSD,ALOISIO FIGUEIREDO ANDRADE JUNIOR,1
2012,BA,ENCRUZILHADA,PT,ALCIDES PEREIRA FERRAZ,0.50361
2012,BA,ENTRE RIOS,PSD,FERNANDO ALMEIDA DE OLIVEIRA,0.52519
2012,BA,êRICO CARDOSO,PT,JOAO PAULO DE SOUZA,0.52824
2012,BA,ESPLANADA,PTN,RODRIGO DE CASTRO LIMA,0.49398
2012,BA,EUCLIDES DA CUNHA,PSD,MARIA DE FATIMA NUNES SOARES,0.58015
2012,BA,EUN?POLIS,PRTB,DEMETRIO GUERRIERI NETO,0.6559
2012,BA,F?TIMA,PDT,JOSê IDELFONSO BORGES DOS SANTOS,0.66399
2012,BA,FEIRA DA MATA,PT,ALEX RONAN VIANA MOTA,0.57231
2012,BA,FEIRA DE SANTANA,DEM,JOSê RONALDO DE CARVALHO,0.66044
2012,BA,FILADêLFIA,PDT,ANTONIO BARBOSA DOS SANTOS JUNIOR,0.50948
2012,BA,FIRMINO ALVES,PSB,AURELINO MORENO DA CUNHA NETO,0.56178
2012,BA,FLORESTA AZUL,DEM,SANDRA MAISA BALDUINO CARDOSO MARCELINO,0.51109
2012,BA,FORMOSA DO RIO PRETO,PDT,JABES LUSTOSA NOGUEIRA JUNIOR,0.37793
2012,BA,GANDU,PC do B,IVO SAMPAIO PEIXOTO,0.53168
2012,BA,GAVI?O,PSD,BENVINDA DE OLIVEIRA SILVA,0.61058
2012,BA,GENTIO DO OURO,PSD,IVONILTON VIEIRA DOS SANTOS,0.62856
2012,BA,GL?RIA,PP,ENA VILMA PEREIRA DE SOUZA NEGROMONTE,0.55497
2012,BA,GONGOGI,PDT,ALTAMIRANDO DE JESUS SANTOS,0.41118
2012,BA,GOVERNADOR MANGABEIRA,PT,DOMINGAS SOUZA DA PAIX?O,0.51227
2012,BA,GUAJERU,PT,GILMAR ROCHA CANGUSSU,0.57263
2012,BA,GUANAMBI,PP,CHARLES FERNANDES SILVEIRA SANTANA,0.69694
2012,BA,GUARATINGA,PV,KENOEL VIANA CERQUEIRA,0.49778
2012,BA,HELI?POLIS,PSC,ILDEFONSO ANDRADE FONSECA,0.49793
2012,BA,IAÄU,PMDB,NIXON DUARTE MUNIZ FERREIRA,0.60676
2012,BA,IBIASSUC?,PT,MANOEL ADELINO GOMES DE ANDRADE,0.50837
2012,BA,IBICARA?,PT,LENILDO ALVES SANTANA,1
2012,BA,IBICOARA,PSL,ARNALDO SILVA PIRES,0.49774
2012,BA,IBICU?,PDT,ABEL CORNELIO DE MORAIS FILHO,0.52488
2012,BA,IBIPEBA,PP,ISRAEL CHAVES LELIS,1
2012,BA,IBIPITANGA,PT,HUMBERTO RAIMUNDO RODRIGUES DE OLIVEIRA,0.77342
2012,BA,IBIQUERA,PSD,RILDO CLEBER MACEDO RAMOS,0.54299
2012,BA,IBIRAPITANGA,PSD,ISRAVAN LEMOS BARCELOS,0.50044
2012,BA,IBIRAPU?,PRP,RILDO FERREIRA DE ANDRADE,0.51945
2012,BA,IBIRATAIA,PP,MARCOS AURêLIO DE OLIVEIRA ALMEIDA,0.66676
2012,BA,IBITIARA,PT,JOSê ROBERTO DOS SANTOS OLIVEIRA,0.49879
2012,BA,IBITIT?,PSD,EDICLEY SOUZA BARRETO,0.55808
2012,BA,IBOTIRAMA,PT,CLAUDIR TERENCE LESSA LOPES DE OLIVEIRA,0.64397
2012,BA,ICHU,PSC,ANTONIO GEORGE FERREIRA CARNEIRO,0.54758
2012,BA,IGAPOR?,PT,NEWTON FRANCISCO NEVES COTRIM,0.9169
2012,BA,IGRAPI?NA,PSB,LEANDRO LUIZ RAMOS SANTOS,0.70263
2012,BA,IGUA?,DEM,MURILO VEIGA VIEIRA,0.59202
2012,BA,ILHêUS,PP,JABES SOUZA RIBEIRO,0.44094
2012,BA,INHAMBUPE,PT,BENONI EDUARD LEYS,0.57353
2012,BA,IPECAET?,PMDB,MARCELL SILVA GOMES,0.53184
2012,BA,IPIA?,PMDB,DERALDINO ALVES DE ARAUJO,0.55832
2012,BA,IPIR?,PR,ANA VERENA ALMEIDA RIOS COLONNEZI,0.46625
2012,BA,IPUPIARA,PRB,DAVID RIBEIRO PRIMO,0.59277
2012,BA,IRAJUBA,PP,ANTONIO OLIVEIRA SAMPAIO,0.58754
2012,BA,IRAMAIA,PDT,ANTONIO RODRIGUES CAIRES,0.50543
2012,BA,IRAQUARA,PP,LANDUALDO BARROS FREITAS JUNIOR,0.51802
2012,BA,IRAR?,PT,DERIVALDO PINTO CERQUEIRA,0.62017
2012,BA,IREC?,PTN,LUIZ PIMENTEL SOBRAL,0.51166
2012,BA,ITABELA,PR,PAULO ERNESTO PESSANHA DA SILVA,0.49862
2012,BA,ITABERABA,PP,JO?O ALMEIDA MASCARENHAS FILHO,0.76112
2012,BA,ITABUNA,PRB,CLAUDEVANE MOREIRA LEITE,0.41624
2012,BA,ITACARê,PSB,JARBAS BARBOSA BARROS,0.48863
2012,BA,ITAETê,PSB,LENISE LOPES CAMPOS ESTRELA,0.65531
2012,BA,ITAGI,PT,RAILTON DE OLIVEIRA RAMOS,0.35382
2012,BA,ITAGIB?,PC do B,MARCOS VALERIO BARRETO,0.60211
2012,BA,ITAGIMIRIM,PMDB,RIELSON SANTOS LIMA,0.4055
2012,BA,ITAGUAÄU DA BAHIA,PSD,AD?O ALVES DE CARVALHO FILHO,0.80856
2012,BA,ITAJU DO COL?NIA,PT,EDINALDO MARTINS DOS SANTOS,0.43268
2012,BA,ITAJU?PE,PSB,GILKA BORGES BADAR?,0.49944
2012,BA,ITAMARAJU,PSD,MANOEL PEDRO RODRIGES SOARES,0.55688
2012,BA,ITAMARI,PC do B,VALTER ANDRADE DA SILVA JUNIOR,0.50104
2012,BA,ITAMBê,PSD,IVAN FERNANDES COUTO MOREIRA,0.57322
2012,BA,ITANAGRA,PSB,VALDIR JESUS DE SOUZA,0.53472
2012,BA,ITANHêM,PSB,MILTON FERREIRA GUIMARAES,0.54472
2012,BA,ITAPARICA,PSD,RAIMUNDO NONATO DA HORA FILHO,0.44172
2012,BA,ITAPê,PSB,PEDRO JACKSON BRAND?O ALMEIDA,0.45929
2012,BA,ITAPEBI,PSC,FRANCISCO ANTONIO DE BRITO FILHO,0.55612
2012,BA,ITAPETINGA,PT,JOSê CARLOS CRUZ CERQUEIRA MOURA,0.43944
2012,BA,ITAPICURU,PDT,JOSE MOREIRA DE CARVALHO NETO,0.57905
2012,BA,ITAPITANGA,PP,JOAQUIM CERQUEIRA DE BABO,0.596
2012,BA,ITAQUARA,PMDB,IRACEMA GUIMARAES BARRETTO ARAUJO,0.54443
2012,BA,ITARANTIM,PSB,PAULO FERNANDES SOUTO,0.59978
2012,BA,ITATIM,PSD,GILMAR PEREIRA NOGUEIRA,0.61009
2012,BA,ITIRUÄU,PSDB,WAGNER PEREIRA NOVAES,0.52976
2012,BA,ITI?BA,PT,SILVANO SANTOS CARVALHO,0.52604
2012,BA,ITOROR?,PMDB,MARCO ANT?NIO LACERDA BRITO,0.53423
2012,BA,ITUAÄU,PSB,ALBERCIO DA COSTA BRITO FILHO,0.65168
2012,BA,ITUBER?,PMDB,IRAMAR BRAGA DE SOUZA COSTA,0.51311
2012,BA,IUIU,PT,CARLOS VAGNER LOPES FROTA,0.50149
2012,BA,JABORANDI,PSDB,ASSUERO ALVES DE OLIVEIRA,0.60872
2012,BA,JACARACI,PSD,DEUSDEDIT CARVALHO ROCHA,0.63953
2012,BA,JACOBINA,PMDB,RUI REI MATOS MACEDO,0.43157
2012,BA,JAGUAQUARA,PP,GIULIANO DE ANDRADE MARTINELLI,0.49161
2012,BA,JAGUARARI,PT,ANTONIO FERREIRA DO NASCIMENTO,0.35779
2012,BA,JAGUARIPE,PR,HERACLITO ROCHA ARANDAS,0.68774
2012,BA,JANDA?RA,PMDB,ROBERTO CARLOS LEITE DE AVILA,0.58939
2012,BA,JEQUIê,PP,T?NIA DINIZ CORREIA LEITE DE BRITTO,0.74529
2012,BA,JEREMOABO,PSD,ANABEL DE S? LIMA CARVALHO,0.51875
2012,BA,JIQUIRIÄ?,PR,VALDEMAR ANDRADE FILHO,0.58458
2012,BA,JITA?NA,PT,EDSON SILVA SOUZA,1
2012,BA,JO?O DOURADO,PMDB,RUI DOURADO ARA?JO,0.54589
2012,BA,JUAZEIRO,PC do B,ISAAC CAVALCANTE DE CARVALHO,0.54581
2012,BA,JUCURUÄU,PSD,UBERLANDIA CARMOS PEREIRA,0.62211
2012,BA,JUSSARA,PSD,HAILTON MENDES DIAS,0.48034
2012,BA,JUSSARI,PT,WALNIO RIBEIRO MUNIZ,0.55379
2012,BA,JUSSIAPE,PDT,PROCOPIO PEREIRA DE ALENCAR,0.58479
2012,BA,LAFAIETE COUTINHO,PP,ZENILDO BRAND?O SANTANA,1
2012,BA,LAGOA REAL,PSD,FRANCISCO JOSE CARDOSO DE FREITAS,0.49628
2012,BA,LAJE,PT,JOSê EMIRAN CARVALHO FEITOSA,0.5312
2012,BA,LAJED?O,DEM,HUMBERTO CARVALHO C?RTES,0.57104
2012,BA,LAJEDINHO,PSD,ANTONIO MARIO LIMA SILVA,0.76058
2012,BA,LAJEDO DO TABOCAL,PDT,ADALICIO ALMEIDA DA SILVA,0.51627
2012,BA,LAMAR?O,PT,DIVAL MEDEIROS PINHEIRO,0.80084
2012,BA,LAP?O,PSD,JOSE RICARDO RODRIGUES BARBOSA,0.55022
2012,BA,LAURO DE FREITAS,PP,MARCIO ARAPONGA PAIVA,0.53287
2012,BA,LENÄ?IS,PSD,MOEMA REBOUÄAS MACIEL,0.56846
2012,BA,LIC?NIO DE ALMEIDA,PV,ALAN LACERDA LEITE,0.54193
2012,BA,LIVRAMENTO DE NOSSA SENHORA,PRP,PAULO CESAR CARDOSO DE AZEVEDO,0.563
2012,BA,LU?S EDUARDO MAGALH?ES,PP,HUMBERTO SANTA CRUZ FILHO,0.53117
2012,BA,MACAJUBA,PMDB,FERN?O DIAS DE RAMALHO SAMPAIO,0.58742
2012,BA,MACARANI,PMDB,ANTONIO CARLOS MACEDO ARAUJO,0.5617
2012,BA,MACA?BAS,PSB,JOSE JOAO PEREIRA,0.55646
2012,BA,MACURURê,PT,SILMA ELIANE ADRIANO DO NASCIMENTO CARVALHO,0.52806
2012,BA,MADRE DE DEUS,PT,CARMEN GANDARELA GUEDES,0.66844
2012,BA,MAETINGA,PT,EDCARLOS LIMA OLIVEIRA,0.50661
2012,BA,MAIQUINIQUE,PMN,MARIA APARECIDA LACERDA CAMPOS,0.50877
2012,BA,MAIRI,PDT,RAIMUNDO DE ALMEIDA CARVALHO,0.56413
2012,BA,MALHADA,PT,GIMMY EVERTON MOURARIA RAMOS,0.57527
2012,BA,MALHADA DE PEDRAS,PT,VALDECIR ALVES BEZERRA,0.53601
2012,BA,MANOEL VITORINO,PDT,LENILTON PEREIRA LOPES,0.48824
2012,BA,MANSID?O,PMDB,NEY BORGES DE OLIVEIRA,0.60615
2012,BA,MARAC?S,PT,PAULO SERGIO DOS ANJOS,0.56071
2012,BA,MARAGOGIPE,PMDB,VERA LUCIA MARIA DOS SANTOS,0.53372
2012,BA,MARA?,PP,MARIA DAS GRACAS DE DEUS VIANA,0.67749
2012,BA,MARCION?LIO SOUZA,PTB,ADENILTON DOS SANTOS MEIRA,0.55572
2012,BA,MASCOTE,PP,WASHINGTON LUIZ DA SILVA SANTANA,0.51504
2012,BA,MATA DE S?O JO?O,PP,OT?VIO MARCELO MATOS DE OLIVEIRA,0.64424
2012,BA,MATINA,PP,JUSCêLIO ALVES FONSECA,0.51755
2012,BA,MEDEIROS NETO,PSB,NILSON VILAS BOAS COSTA,0.57075
2012,BA,MIGUEL CALMON,DEM,NADSON ROBERTO SAMPAIO SOUZA,0.51938
2012,BA,MILAGRES,PSD,RAIMUNDO DE SOUZA SILVA,0.52417
2012,BA,MIRANGABA,PDT,DIRCEU MENDES RIBEIRO,0.50868
2012,BA,MIRANTE,PMDB,HêLIO RAMOS LIMA,0.65653
2012,BA,MONTE SANTO,PP,JORGE JOSE DE ANDRADE,0.52517
2012,BA,MORPAR?,PR,EDINALVA PEREIRA DE ALMEIDA,0.50513
2012,BA,MORRO DO CHAPêU,PSD,CLEOVA OLIVEIRA BARRETO,0.475
2012,BA,MORTUGABA,PT,HERACLITO LUIZ PAIX?O MATOS,0.53705
2012,BA,MUCUG?,PP,ANA OLIMPIA HORA MEDRADO,0.58984
2012,BA,MUCURI,PDT,PAULO ALEXANDRE MATOS GRIFFO,0.57262
2012,BA,MULUNGU DO MORRO,PSB,FREDSON COSME ANDRADE DE SOUZA,0.61079
2012,BA,MUNDO NOVO,PSD,LUZINAR GOMES MEDEIROS,0.55807
2012,BA,MUNIZ FERREIRA,PC do B,CLOVIS DOS SANTOS PENINE,0.53567
2012,BA,MUQUêM DO S?O FRANCISCO,PT,EVANDRO DOS SANTOS GUIMAR?ES,1
2012,BA,MURITIBA,PDT,ROQUE LUIZ DIAS DOS SANTOS,0.50749
2012,BA,MUTU?PE,PT,LUIS CARLOS CARDOSO DA SILVA,0.50386
2012,BA,NAZARê,PTN,MILTON RABELO DE ALMEIDA J?NIOR,0.52798
2012,BA,NILO PEÄANHA,PP,CARLOS ANTONIO BONFIM DE AZEVEDO,0.62832
2012,BA,NORDESTINA,PSD,WILSON ARAUJO MATOS,0.56556
2012,BA,NOVA CANA?,PSB,RAQUEL LOPES ANDRADE,0.4858
2012,BA,NOVA F?TIMA,PR,AMADO MOREIRA DA CUNHA,0.52678
2012,BA,NOVA IBI?,PSD,FABIO MOURA CAIRES,0.62796
2012,BA,NOVA ITARANA,PSD,EDUARDO ALVES DA SILVA,0.66285
2012,BA,NOVA REDENÄ?O,PSD,ANNA GUADALUPE PINHEIRO LUQUINI AZEVEDO,0.53169
2012,BA,NOVA SOURE,PDT,JOSE ARIVALDO FERREIRA SOARES,0.5713
2012,BA,NOVA VIÄOSA,PMDB,MARVIO LAVOR MENDES,0.47718
2012,BA,NOVO HORIZONTE,PT,ITAMAR LOPES DA COSTA,0.54697
2012,BA,NOVO TRIUNFO,PDT,JO?O BATISTA DE SANTANA,0.65586
2012,BA,OLINDINA,PMDB,BIANCA MENEZES DE JESUS SOUZA,0.60374
2012,BA,OLIVEIRA DOS BREJINHOS,PP,CLERISTON UAIDE REIS GUEDES PEREIRA,0.65874
2012,BA,OURIÄANGAS,PSD,GIVALDO DA PAIX?O SANTOS,0.53283
2012,BA,OUROL?NDIA,PT,YHONARA ROCHA DE ALMEIDA FREIRE,0.5362
2012,BA,PALMAS DE MONTE ALTO,PMDB,FERNANDO NOGUEIRA LARANJEIRA,0.50208
2012,BA,PALMEIRAS,PPS,ADRIANO DE QUEIROZ ALVES,0.57858
2012,BA,PARAMIRIM,PSD,JULIO BERNARDO BRITO VIEIRA BITTENCOURT,0.58637
2012,BA,PARATINGA,PP,ELIEZER PEREIRA DOURADO FILHO,0.5231
2012,BA,PARIPIRANGA,PSD,GEORGE ROBERTO RIBEIRO NASCIMENTO,0.51966
2012,BA,PAU BRASIL,PDT,JOSê ALBERTO DOS SANTOS ROCHA,0.55817
2012,BA,PAULO AFONSO,PDT,ANILTON BASTOS PEREIRA,0.65652
2012,BA,Pê DE SERRA,PT,HILDEFONSO VIT?RIO DOS SANTOS,0.50947
2012,BA,PEDR?O,PP,JACOB PEREIRA DA SILVA,0.57536
2012,BA,PEDRO ALEXANDRE,PP,SALORYLTON DE OLIVEIRA,0.47525
2012,BA,PIAT?,PTB,EDWILSON OLIVEIRA MARQUES,0.5007
2012,BA,PIL?O ARCADO,PSD,JO?O UBIRATAN QUEIROZ LIMA,0.51556
2012,BA,PINDA?,PSDB,ROSANE MADALENA LADEIA PEREIRA PRADO,0.58468
2012,BA,PINDOBAÄU,PT,MARLOS ANDRê CARVALHO BRITO,0.52059
2012,BA,PINTADAS,PT,EDENIVALDO FERREIRA MENDES,0.54454
2012,BA,PIRA? DO NORTE,PMDB,HERACLITO MENEZES LEITE,0.51278
2012,BA,PIRIP?,PP,SUELI BISPO GONCALVES,0.4841
2012,BA,PIRITIBA,PSB,IVAN SILVA CEDRAZ,0.51159
2012,BA,PLANALTINO,PC do B,JOSê CARLOS GOMES NASCIMENTO,0.50809
2012,BA,PLANALTO,PT,CLOVES ALVES ANDRADE,0.57203
2012,BA,POÄ?ES,PC do B,OTTO WAGNER DE MAGALHAES,0.51124
2012,BA,POJUCA,PDT,ANTONIO JORGE DE ARAG?O NUNES,0.73866
2012,BA,PONTO NOVO,PP,ADELSON CARNEIRO MAIA,0.52888
2012,BA,PORTO SEGURO,PSD,CLAUDIA SILVA SANTOS OLIVEIRA,0.36552
2012,BA,POTIRAGU?,PT,LUIS SOARES DA SILVA,0.50192
2012,BA,PRADO,PP,MAYRA PIRES BRITO,0.58695
2012,BA,PRESIDENTE DUTRA,PMDB,ROBERTO CARLOS ALVES DE SOUZA,0.64912
2012,BA,PRESIDENTE J?NIO QUADROS,PT,ALEX DA SILVA,0.62326
2012,BA,PRESIDENTE TANCREDO NEVES,PDT,MOACY PEREIRA DOS SANTOS,0.53038
2012,BA,QUEIMADAS,PR,TARC?SIO DE OLIVEIRA PEDREIRA,0.4743
2012,BA,QUINJINGUE,PT,ALMIRO COSTA ABREU FILHO,0.51692
2012,BA,QUIXABEIRA,PT,ELIEZER COSTA DE OLIVEIRA,0.53091
2012,BA,RAFAEL JAMBEIRO,PMDB,JOELDEVAL DE SOUZA DE CARMO,0.55219
2012,BA,REMANSO,PT,CELSO SILVA E SOUSA,0.55685
2012,BA,RETIROL?NDIA,PSD,ANDRê ARAUJO MARTINS DOS SANTOS,0.38973
2012,BA,RIACH?O DAS NEVES,PDT,HAMILTON SANTANA DE LIMA,0.34447
2012,BA,RIACH?O DO JACU?PE,PDT,TANIA REGINA ALVES DE MATOS,0.55319
2012,BA,RIACHO DE SANTANA,PDT,TITO EUGENIO CARDOSO DE CASTRO,0.52571
2012,BA,RIBEIRA DO AMPARO,PSD,TETIANA DE PAULA FONTES CEDRO BRITTO,0.47805
2012,BA,RIBEIRA DO POMBAL,PSD,RICARDO MAIA CHAVES DE SOUZA,0.52239
2012,BA,RIBEIR?O DO LARGO,PMDB,VALDOMIRO GUIMAR?ES BRITO,0.5
2012,BA,RIO DE CONTAS,PSD,MARCIO DE OLIVEIRA FARIAS,0.51719
2012,BA,RIO DO ANT?NIO,DEM,HUMBERTO CêLIO GUIMAR?ES,0.5257
2012,BA,RIO DO PIRES,PMDB,JOSE NEY NARDES,0.53738
2012,BA,RIO REAL,PSB,ORLANDO BRITO DE ALMEIDA,0.55555
2012,BA,RODELAS,PC do B,EMANUEL RODRIGUES FERREIRA,0.61618
2012,BA,RUY BARBOSA,PT,JOSê BONIF?CIO MARQUES DOURADO,0.54518
2012,BA,SALINAS DA MARGARIDA,PV,JORGE ANTONIO CASTELLUCCI FERREIRA,0.5123
2012,BA,SALVADOR,DEM,ANTONIO CARLOS PEIXOTO DE MAGALH?ES NETO,0.40165
2012,BA,SANTA B?RBARA,PP,NILTON CêSAR ESTRELA DE MENEZES,0.55749
2012,BA,SANTA BR?GIDA,PT,CARLOS CLêRISTON SANTANA GOMES,0.99773
2012,BA,SANTA CRUZ CABR?LIA,PT,JORGE MONTEIRO PONTES,0.3272
2012,BA,SANTA CRUZ DA VIT?RIA,PP,JACKSON BONFIM DE CASTRO,0.51813
2012,BA,SANTA IN?S,PC do B,JOSê AFR?NIO BRAGA PINHEIRO,0.43525
2012,BA,SANTA LUZIA,PSD,ANTONIO GUILHERME DOS SANTOS,0.62466
2012,BA,SANTA MARIA DA VIT?RIA,PT,AMARIO DOS SANTOS SANTANA,0.43841
2012,BA,SANTA RITA DE C?SSIA,PMDB,JOAQUIM GERALDO MENDES,0.36161
2012,BA,SANTA TEREZINHA,PT,AILTON DE OLIVEIRA SANTANA,0.99521
2012,BA,SANTALUZ,PSD,ZENON NUNES DA SILVA FILHO,0.49453
2012,BA,SANTANA,PP,WILSON NEVES DE ALMEIDA,0.51322
2012,BA,SANTAN?POLIS,PSD,JUAREZ ALMEIDA TAVARES,0.55094
2012,BA,SANTO AMARO,PT,RICARDO JASSON MAGALH?ES MACHADO DO CARMO,0.61044
