PMDB,PT,PSDB,PP,PR,PSD,PSB,DEM,PRB,PDT,PTB,SD,PTN,PCdoB,PSC,PPS,PHS,PV,PSOL,PROS,REDE,PTdoB,PEN,PSL,PMB,PRP,ano,municipio_codigo,cargo_codigo,partido_codigo,coligacao,populacao,latitude,longitude,estado,municipio,cargo,tipo,partido,coligacao_nome,coligacao_partidos,candidaturas_mun
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81493,11,,1,30476.045,-27.4,-51.77,SC,IPIRA,PREFEITO,COLIGACAO,PP,IPIRA A CAMINHO DA RENOVAÇÃO,PP / PSDB,2
0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81507,11,,1,21744.51,-26.610001,-53.200001,SC,SANTA TEREZINHA DO PROGRESSO,PREFEITO,COLIGACAO,PR,SOMOS TODOS SANTA TEREZINHA DO PROGRESSO,PR / DEM / PSDB / PSB / PSD,3
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81507,11,13,0,21744.51,-26.610001,-53.200001,SC,SANTA TEREZINHA DO PROGRESSO,PREFEITO,PARTIDO ISOLADO,PT,#NULO#,PT,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2016,81507,11,,1,21744.51,-26.610001,-53.200001,SC,SANTA TEREZINHA DO PROGRESSO,PREFEITO,COLIGACAO,PPS,FORÇA E RENOVAÇÃO,PPS / PMDB,3
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81515,11,,1,42725.77,-27.07,-52.130001,SC,IPUMIRIM,PREFEITO,COLIGACAO,PMDB,ALIANÇA DEMOCRÁTICA POR UM IPUMIRIM MAIS,PMDB / PP / PSDB / PSD,3
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81515,11,,1,42725.77,-27.07,-52.130001,SC,IPUMIRIM,PREFEITO,COLIGACAO,PDT,IPUMIRIM PARA TODOS,PDT / PT,3
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81515,11,22,0,42725.77,-27.07,-52.130001,SC,IPUMIRIM,PREFEITO,PARTIDO ISOLADO,PR,#NULO#,PR,3
0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2016,81523,11,,1,33384.074,-26.6,-53.049999,SC,SALTINHO,PREFEITO,COLIGACAO,PDT,SALTINHO PARA TODOS,PDT / PPS / PT / PSB / PC do B,2
1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81523,11,,1,33384.074,-26.6,-53.049999,SC,SALTINHO,PREFEITO,COLIGACAO,PMDB,PRA FRENTE SALTINHO,PMDB / PSD / PP / DEM / PSDB,2
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81531,11,,1,55563.113,-27.02,-51.900002,SC,IRANI,PREFEITO,COLIGACAO,PP,"HONESTIDADE E COMPETÊNCIA, COM A PARTICIPAÇÃO DO POVO",PP / PT,3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81531,11,15,0,55563.113,-27.02,-51.900002,SC,IRANI,PREFEITO,PARTIDO ISOLADO,PMDB,#NULO#,PMDB,3
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,81531,11,,1,55563.113,-27.02,-51.900002,SC,IRANI,PREFEITO,COLIGACAO,PSC,SOMOS MAIS IRANI,PSC / PSD / PSDB,3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81540,11,15,0,15141.443,-26.389999,-52.720001,SC,JUPIÁ,PREFEITO,PARTIDO ISOLADO,PMDB,#NULO#,PMDB,2
0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81540,11,,1,15141.443,-26.389999,-52.720001,SC,JUPIÁ,PREFEITO,COLIGACAO,PSD,UM RUMO NOVO COM A FORÇA DO POVO,PSD / PP / PT / PR / PSDB,2
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,81558,11,,1,60317.281,-26.23,-50.799999,SC,IRINEÓPOLIS,PREFEITO,COLIGACAO,PSDB,IRINEOPOLIS PARA TODOS,PSDB / DEM / PSC / PP,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81558,11,,1,60317.281,-26.23,-50.799999,SC,IRINEÓPOLIS,PREFEITO,COLIGACAO,PMDB,AS PESSOAS EM PRIMEIRO LUGAR,PMDB / PSD,2
0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81566,11,,1,12564.292,-27.58,-50.150002,SC,PALMEIRA,PREFEITO,COLIGACAO,PP,PALMEIRA PARA TODOS,PP / PT / PR / PSDB / PROS,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2016,81566,11,,1,12564.292,-27.58,-50.150002,SC,PALMEIRA,PREFEITO,COLIGACAO,PMDB,HONESTIDADE E SERIEDADE EM 1º LUGAR,PMDB / PPS / PSD,2
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81574,11,,1,41809.434,-27.290001,-52.32,SC,ITÁ,PREFEITO,COLIGACAO,PMDB,UNIDOS POR ITÁ,PMDB / PP / PSD,3
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81574,11,,1,41809.434,-27.290001,-52.32,SC,ITÁ,PREFEITO,COLIGACAO,PSDB,ITA DO BEM,PSDB / PR / PSB,3
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81574,11,,1,41809.434,-27.290001,-52.32,SC,ITÁ,PREFEITO,COLIGACAO,PDT,RENOVA ITA,PDT / PT / DEM,3
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2016,81582,11,,1,23786.582,-26.76,-53.630001,SC,BANDEIRANTE,PREFEITO,COLIGACAO,PDT,BANDEIRANTE NAO PODE PARAR,PDT / PPS / PMDB,2
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81582,11,,1,23786.582,-26.76,-53.630001,SC,BANDEIRANTE,PREFEITO,COLIGACAO,PT,UNIDOS POR BANDEIRANTE MELHOR,PT / PR / PSD,2
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2016,81590,11,,1,111862.3,-26.33,-49.900002,SC,ITAIÓPOLIS,PREFEITO,COLIGACAO,PSB,ABRACE ESSA IDEIA,PSB / PEN / PMB / PC do B,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81590,11,36,0,111862.3,-26.33,-49.900002,SC,ITAIÓPOLIS,PREFEITO,PARTIDO ISOLADO,PTC,#NULO#,PTC,5
1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2016,81590,11,,1,111862.3,-26.33,-49.900002,SC,ITAIÓPOLIS,PREFEITO,COLIGACAO,PP,SOMOS MAIS ITAIOPOLIS,PP / PPS / PMDB / PRB / PSDB / PTB / DEM,5
0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81590,11,,1,111862.3,-26.33,-49.900002,SC,ITAIÓPOLIS,PREFEITO,COLIGACAO,PSD,ITAIÓPOLIS PARA TODOS,PSD / PDT / PT / SD / PR,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,81590,11,90,0,111862.3,-26.33,-49.900002,SC,ITAIÓPOLIS,PREFEITO,PARTIDO ISOLADO,PROS,#NULO#,PROS,5
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81604,11,,1,11368.089,-26.77,-53.34,SC,FLOR DO SERTÃO,PREFEITO,COLIGACAO,PT,FLOR DO SERTÃO AINDA MELHOR,PT / PSD,2
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81604,11,,1,11368.089,-26.77,-53.34,SC,FLOR DO SERTÃO,PREFEITO,COLIGACAO,PMDB,JUNTOS SOMOS + PELA GENTE DE NOSSA TERRA,PMDB / PSDB / PPS,2
0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,2016,81612,11,,1,813227.69,-26.9,-48.66,SC,ITAJAÍ,PREFEITO,COLIGACAO,PSDB,A ITAJAI QUE VOCE QUER - (PSDB/DEM/PR/SD/PSC/PTC/ PRB/REDE/PTB/PSL/PC DO B/PTN),PSDB / PSL / REDE / PTN / PSC / PR / DEM / PTC / PC do B / SD / PRB / PTB,3
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,81612,11,,1,813227.69,-26.9,-48.66,SC,ITAJAÍ,PREFEITO,COLIGACAO,PMDB,A MUDANÇA QUE ITAJAÍ PRECISA,PMDB / PDT / PPS / PEN / PV,3
0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,81612,11,,1,813227.69,-26.9,-48.66,SC,ITAJAÍ,PREFEITO,COLIGACAO,PP,"INOVAÇÃO,ÉTICA,TRABALHO E COMPETÊNCIA.",PP / PSB / PSD / PT / PROS / PRP,3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81620,11,,1,11659.764,-26.959999,-53.09,SC,CUNHATAÍ,PREFEITO,COLIGACAO,PMDB,CUNHATAÍ PARA TODOS,PMDB / PT,2
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81620,11,,1,11659.764,-26.959999,-53.09,SC,CUNHATAÍ,PREFEITO,COLIGACAO,PP,JUNTOS COM A FORÇA DO POVO,PP / PSDB / PSD,2
0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,2016,81639,11,,1,110782.34,-27.09,-48.610001,SC,ITAPEMA,PREFEITO,COLIGACAO,PSDB,"ITAPEMA FIRME,FORTE, CONFIAVEL",PSDB / DEM / PHS / PPS / PSB / PSC / PSL / PTB / PT do B / PTN / REDE / SD / PMB,4
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81639,11,,1,110782.34,-27.09,-48.610001,SC,ITAPEMA,PREFEITO,COLIGACAO,PRB,"INOVAR ITAPEMA, MUDAR DE VERDADE",PRB / PT,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2016,81639,11,50,0,110782.34,-27.09,-48.610001,SC,ITAPEMA,PREFEITO,PARTIDO ISOLADO,PSOL,#NULO#,PSOL,4
0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2016,81639,11,,1,110782.34,-27.09,-48.610001,SC,ITAPEMA,PREFEITO,COLIGACAO,PSD,MUDA ITAPEMA,PSD / PR / PP / PDT / PC do B / PV / PEN / PRP / PTC / PROS,4
0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81647,11,,1,16342.81,-26.440001,-53.59,SC,PRINCESA,PREFEITO,COLIGACAO,PP,A FORÇA QUE VEM DO POVO,PP / PT / PR / PSD / PPS,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81647,11,,1,16342.81,-26.440001,-53.59,SC,PRINCESA,PREFEITO,COLIGACAO,PMDB,É HORA DE MUDAR,PMDB / PSDB,2
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81655,11,,1,90486.156,-27.16,-53.709999,SC,ITAPIRANGA,PREFEITO,COLIGACAO,PMDB,MUDAR PARA FAZER MAIS E MELHOR,PMDB / PSDB / PR,2
0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81655,11,,1,90486.156,-27.16,-53.709999,SC,ITAPIRANGA,PREFEITO,COLIGACAO,PSB,ITAPIRANGA EM PRIMEIRO LUGAR,PSB / PSD / PP / PT,2
0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,81663,11,,1,35909.691,-26.110001,-48.610001,SC,ITAPOÁ,PREFEITO,COLIGACAO,PRB,UNIÃO POR ITAPOÁ,PRB / PTB / PR / PSB / PEN / PSDB / PTC / PSD / PC do B,2
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,81663,11,,1,35909.691,-26.110001,-48.610001,SC,ITAPOÁ,PREFEITO,COLIGACAO,PMDB,TODOS POR ITAPOÁ,PMDB / PSC / PP / PPS,2
1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,81671,11,,1,122727.4,-27.41,-49.599998,SC,ITUPORANGA,PREFEITO,COLIGACAO,PMDB,TEMPO NOVO COM A FORÇA DO POVO,PMDB / PSB / PSC / DEM / PTN / PRB / PSD,2
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81671,11,,1,122727.4,-27.41,-49.599998,SC,ITUPORANGA,PREFEITO,COLIGACAO,PP,EXPERIENCIA E TRABALHO POR ITUPORANGA,PP / PSDB / PDT / PR,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81680,11,,1,11692.605,-26.68,-53.150002,SC,TIGRINHOS,PREFEITO,COLIGACAO,PMDB,TIGRINHOS PARA TODOS,PMDB / PT,1
0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81698,11,,1,26322.857,-27.17,-51.73,SC,JABORÁ,PREFEITO,COLIGACAO,PSD,UM NOVO RUMO PARA JABORÁ.,PSD / PSDB / PP / PR,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81698,11,,1,26322.857,-27.17,-51.73,SC,JABORÁ,PREFEITO,COLIGACAO,PMDB,JABORÁ NO CAMINHO CERTO,PMDB / PT,2
0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2016,81701,11,,1,16105.219,-27.59,-49.549999,SC,CHAPADÃO DO LAGEADO,PREFEITO,COLIGACAO,PP,CHAPADÃO DO LAGEADO NO CAMINHO CERTO.,PP / PT / PR / PPS / PDT,2
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81701,11,,1,16105.219,-27.59,-49.549999,SC,CHAPADÃO DO LAGEADO,PREFEITO,COLIGACAO,PMDB,UNIDOS PARA FAZER ACNTECER,PMDB / PSDB / PSD,2
1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2016,81710,11,,1,73004.438,-28.99,-49.759998,SC,JACINTO MACHADO,PREFEITO,COLIGACAO,PMDB,JACINTO MACHADO MAIS E MELHOR,PMDB / PPS / DEM / PSD / PTB,2
0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81710,11,,1,73004.438,-28.99,-49.759998,SC,JACINTO MACHADO,PREFEITO,COLIGACAO,PP,JACINTO MACHADO SEGUINDO EM FRENTE,PP / PT / PSDB / PDT / PSB / PROS,2
0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016,81728,11,,1,32309.139,-28.98,-49.41,SC,BALNEÁRIO ARROIO DO SILVA,PREFEITO,COLIGACAO,PRB,ARROIO NO RUMO CERTO,PRB / PTB / PR / PPS / PSDB / PRP / PSD,2
1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2016,81728,11,,1,32309.139,-28.98,-49.41,SC,BALNEÁRIO ARROIO DO SILVA,PREFEITO,COLIGACAO,PP,UM ARROIO PARA TODOS,PP / PMDB / PC do B / SD / PSB / PDT / DEM / PT / PV,2
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81736,11,,1,87856.984,-28.610001,-49.02,SC,JAGUARUNA,PREFEITO,COLIGACAO,PMDB,A FORÇA DO POVO,PMDB / PTB / PR / PSDB,2
0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81736,11,,1,87856.984,-28.610001,-49.02,SC,JAGUARUNA,PREFEITO,COLIGACAO,PP,MUITO MAIS JAGUARUNA,PP / PT / PSD / PTC / PSC,2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81744,11,,1,27957.289,-29.15,-49.57,SC,BALNEÁRIO GAIVOTA,PREFEITO,COLIGACAO,PSDB,CORAGEM E ATITUDE PARA MUDAR,PSDB / PMDB,2
0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2016,81744,11,,1,27957.289,-29.15,-49.57,SC,BALNEÁRIO GAIVOTA,PREFEITO,COLIGACAO,PP,RESPEITO COM AS PESSOAS,PP / PSD / PDT / PT / PPS / DEM / PTB / PR / PRB / PSB / PSC,2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81752,11,13,0,647209.75,-26.48,-49.060001,SC,JARAGUÁ DO SUL,PREFEITO,PARTIDO ISOLADO,PT,#NULO#,PT,4
0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,81752,11,,1,647209.75,-26.48,-49.060001,SC,JARAGUÁ DO SUL,PREFEITO,COLIGACAO,PSB,JARAGUA NOVAMENTE RUMO AO PROGRESSO,PSB / PSDC / PDT / PR / PV / PEN,4
1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2016,81752,11,,1,647209.75,-26.48,-49.060001,SC,JARAGUÁ DO SUL,PREFEITO,COLIGACAO,PP,JARAGUA MAIS FORTE,PP / PMDB / PRB / DEM / PC do B / PTB,4
0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81752,11,,1,647209.75,-26.48,-49.060001,SC,JARAGUÁ DO SUL,PREFEITO,COLIGACAO,PSD,PRA FAZER DIFERENTE,PSD / PSDB / PTC,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81760,11,15,0,15049.013,-26.65,-53.439999,SC,BARRA BONITA,PREFEITO,PARTIDO ISOLADO,PMDB,#NULO#,PMDB,2
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81760,11,,1,15049.013,-26.65,-53.439999,SC,BARRA BONITA,PREFEITO,COLIGACAO,PP,MAIS BARRA BONITA,PP / PT / PSDB / PSD,2
0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016,81779,11,,1,142479.67,-27.17,-51.5,SC,JOAÇABA,PREFEITO,COLIGACAO,PSD,PRA FRENTE JOAÇABA,PSD / PR / PRB / PDT / PV / PSC / DEM / SD,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81779,11,,1,142479.67,-27.17,-51.5,SC,JOAÇABA,PREFEITO,COLIGACAO,PMDB,JUNTOS POR TODA JOAÇABA,PMDB / PT,4
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81779,11,,1,142479.67,-27.17,-51.5,SC,JOAÇABA,PREFEITO,COLIGACAO,PSDB,DESENVOLVIMENTO E INOVAÇÃO,PSDB / PP,4
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2016,81779,11,,1,142479.67,-27.17,-51.5,SC,JOAÇABA,PREFEITO,COLIGACAO,PSB,CORAGEM PARA MUDAR,PSB / PROS / PPS / PMB,4
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81787,11,,1,20907.775,-27.299999,-50.860001,SC,BRUNÓPOLIS,PREFEITO,COLIGACAO,PP,JUNTOS SOMOS MAIS FORTES,PP / PMDB / PT / PSDB,2
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81787,11,,1,20907.775,-27.299999,-50.860001,SC,BRUNÓPOLIS,PREFEITO,COLIGACAO,PDT,PARA BRUNÓPOLIS CONTINUAR CRESCENDO,PDT / PR / DEM / PSD,2
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81795,11,,1,397951,-26.299999,-48.84,SC,JOINVILLE,PREFEITO,COLIGACAO,PDT,PRA FAZER DIFERENTE,PDT / REDE,8
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,2016,81795,11,,1,397951,-26.299999,-48.84,SC,JOINVILLE,PREFEITO,COLIGACAO,PMDB,JUNTOS NO RUMO CERTO,PMDB / PV / PC do B / PT do B / PSC / PTC / PROS / PTB,8
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81795,11,11,0,397951,-26.299999,-48.84,SC,JOINVILLE,PREFEITO,PARTIDO ISOLADO,PP,#NULO#,PP,8
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81795,11,13,0,397951,-26.299999,-48.84,SC,JOINVILLE,PREFEITO,PARTIDO ISOLADO,PT,#NULO#,PT,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2016,81795,11,50,0,397951,-26.299999,-48.84,SC,JOINVILLE,PREFEITO,PARTIDO ISOLADO,PSOL,#NULO#,PSOL,8
0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,2016,81795,11,,1,397951,-26.299999,-48.84,SC,JOINVILLE,PREFEITO,COLIGACAO,PSDB,DE VOLTA AO TRABALHO,PSDB / PRB / DEM / PPS / PTN / SD / PSL / PRP / PRTB,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,81795,11,51,0,397951,-26.299999,-48.84,SC,JOINVILLE,PREFEITO,PARTIDO ISOLADO,PEN,#NULO#,PEN,8
0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,81795,11,,1,397951,-26.299999,-48.84,SC,JOINVILLE,PREFEITO,COLIGACAO,PSD,JOINVILLE MAIS HUMANA E MAIS FELIZ,PSD / PSDC / PMB / PSB / PR,8
0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81809,11,,1,36693.844,-27.129999,-51.459999,SC,LUZERNA,PREFEITO,COLIGACAO,PP,LUZERNA - JUNTOS SEGUIMOS EM FRENTE.,PP / PSD / PR / PSB / PSDB,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81809,11,,1,36693.844,-27.129999,-51.459999,SC,LUZERNA,PREFEITO,COLIGACAO,PMDB,POR AMOR A LUZERNA,PMDB / PT,2
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81817,11,,1,13184.39,-27.26,-51.549999,SC,LACERDÓPOLIS,PREFEITO,COLIGACAO,PP,JUNTOS SOMOS MAIS LACERDÓPOLIS,PP / PT / PSD,3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81817,11,15,0,13184.39,-27.26,-51.549999,SC,LACERDÓPOLIS,PREFEITO,PARTIDO ISOLADO,PMDB,#NULO#,PMDB,3
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81817,11,45,0,13184.39,-27.26,-51.549999,SC,LACERDÓPOLIS,PREFEITO,PARTIDO ISOLADO,PSDB,#NULO#,PSDB,3
1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2016,81825,11,,1,17509.826,-27.450001,-51.549999,SC,ZORTÉA,PREFEITO,COLIGACAO,PMDB,NOSSA GENTE EM PRIMEIRO LUGAR,PMDB / PR / PRB / PSDB / PC do B,2
0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81825,11,,1,17509.826,-27.450001,-51.549999,SC,ZORTÉA,PREFEITO,COLIGACAO,PSD,ZORTÉA SOMOS TODOS NÓS!,PSD / PP / PT,2
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81833,11,,1,868267.63,-27.809999,-50.32,SC,LAGES,PREFEITO,COLIGACAO,PR,TUDO MUDA SE VOCÊ MUDAR,PR / PDT,3
1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2016,81833,11,,1,868267.63,-27.809999,-50.32,SC,LAGES,PREFEITO,COLIGACAO,PSDB,SOMOS TODOS LAGES,PSDB / PMDB / PPS / PTB / DEM / PT / PT do B / PSDC / PEN / PTC / PRB,3
0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,2016,81833,11,,1,868267.63,-27.809999,-50.32,SC,LAGES,PREFEITO,COLIGACAO,PSD,LAGES LEVADA A SÉRIO,PSD / PP / PSB / PSC / PRP / PTN / PROS / SD / PV / PC do B,3
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81850,11,,1,269561.84,-28.48,-48.779999,SC,LAGUNA,PREFEITO,COLIGACAO,PT,LAGUNA EM BOAS MÃOS,PT / PDT / PR,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,81850,11,20,0,269561.84,-28.48,-48.779999,SC,LAGUNA,PREFEITO,PARTIDO ISOLADO,PSC,#NULO#,PSC,5
0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,81850,11,,1,269561.84,-28.48,-48.779999,SC,LAGUNA,PREFEITO,COLIGACAO,PP,AÇÃO E PROGRESSO,PP / PRB / PSDB / PSB / PTC / SD,5
